2023_03_11_17_22_IMG_4501.JPG,newsitup_down,2989.6125,1048.4554,2471.06,3053.138,1057.4155,2594.3765,3063.6646,1075.8339,2594.6665,3075.7322,1093.403,2594.609,3019.8022,1012.5389,2693.0522,3010.273,996.373,2693.3896,2999.4836,980.39075,2692.527,3064.1987,1153.3474,3059.6567,2976.286,999.932,3532.4355,2952.6277,1125.438,2612.4429,2914.5518,1066.8104,2744.369,2973.57,1403.1124,2746.8909,2586.184,1110.1833,3645.37,3382.8499,1580.3141,2106.1895,2507.2375,945.17737,3780.4917,3159.3127,1304.3444,2503.278,2756.8572,1005.09406,4509.5415,3149.1892,1233.9966,2441.747,2848.168,1010.2377,4439.884,3105.2524,1259.8429,2597.428,2839.1123,1022.386,4522.6035,3082.5461,1286.115,2546.7837,2817.708,1039.053,4543.145,2279.5596,1779.5531,-523.32935,1987.9036,1562.5748,525.29663,1661.2983,1658.7161,-2054.021,1197.3007,1353.3002,-874.104,1288.279,2319.9626,-2841.883,1077.2416,2145.732,-1470.3186,1297.598,2458.7747,-2927.2307,1143.0884,2295.928,-1555.7936,910.28217,2429.207,-3616.0972,818.9071,2369.6035,-2117.3708
2023_03_11_17_22_IMG_4502.JPG,newsitup_down,3299.5256,1365.2296,100.94076,3367.6729,1409.8224,188.11125,3373.2734,1435.2676,188.01062,3379.534,1460.651,186.89734,3352.0002,1346.4893,310.58136,3348.42,1325.9362,310.7185,3343.7378,1305.4109,309.34586,3352.8176,1533.9182,695.97095,3317.7505,1327.0795,1241.6744,3245.5713,1443.5588,271.09607,3225.3984,1357.6329,429.39343,3099.8413,1747.1951,696.3873,2912.0752,1340.3966,1785.9558,3553.5046,2073.0427,680.7678,3000.373,1209.9103,2579.0918,3397.352,1679.8058,2138.9517,3157.8318,1335.8046,3712.562,3397.8325,1577.8762,2223.0295,3224.6443,1375.9834,3759.6995,3323.1338,1602.8215,2402.6555,3183.898,1382.4347,3807.7473,3301.2346,1639.9155,2218.785,3157.0046,1379.8014,3732.7974,2069.789,1935.6865,-587.9662,1977.4467,1652.089,589.0681,1317.668,1586.6062,-1153.2842,1213.2797,1288.8859,-202.99884,823.32324,2142.6895,-518.2506,870.5749,2007.2343,393.1529,837.70264,2290.249,-450.64563,898.8589,2160.9373,431.86508,469.77686,2132.3584,-838.8574,561.69586,2079.2,78.17088
2023_03_11_17_22_IMG_4513.JPG,newsitup_down,1257.6155,1177.0392,542.4577,1215.5154,1167.174,667.00085,1227.1931,1157.1555,667.1714,1238.771,1145.9979,667.1397,1182.128,1203.9371,539.2558,1168.3647,1222.774,539.1439,1155.1818,1242.3597,537.17725,1260.8971,1196.6714,1259.0708,1153.6776,1327.971,702.5838,1330.3228,1204.9406,742.7205,1287.0259,1259.4135,583.8988,1578.1222,1264.2163,1506.0345,1284.589,1583.0297,587.8593,1502.0393,987.9771,1889.1703,808.2783,1738.4966,353.9421,1335.88,1257.3022,2253.9158,1084.6831,1470.9424,1228.2955,1307.8574,1332.708,2155.9426,1113.3735,1430.7346,1305.9048,1295.2954,1364.7246,2271.9478,1199.7577,1436.3649,1345.9697,1318.5667,1345.9059,2264.7485,1213.2064,1469.5037,1256.0948,2432.0554,1644.6417,466.39322,2299.0706,1870.5789,-464.98196,3092.3472,1295.5311,114.20797,3014.2595,1542.2834,-1011.0531,3550.5288,2002.6318,1.8115004,3527.7427,2332.429,-1269.9952,3523.0825,2152.6672,-27.192247,3512.7988,2502.0244,-1286.9927,3906.8489,2092.9182,-370.9168,3948.2708,2390.2268,-1616.8992
2023_03_11_17_43_IMG_4655.JPG,newsitup_down,2454.8186,2017.4708,1140.6863,2496.5503,2036.9482,1153.4813,2500.4993,2051.4824,1153.2762,2505.156,2066.149,1152.1129,2483.8328,2002.924,1250.6238,2479.9138,1991.3197,1250.6763,2475.8486,1979.8947,1250.4844,2478.098,2106.2563,1284.1195,2445.6394,1997.24,1734.0623,2411.5906,2062.9976,1185.2716,2396.1152,2017.2101,1308.7587,2275.2869,2230.6187,827.792,2208.513,2024.3561,1998.3691,2041.6846,2220.5674,214.58366,2022.6826,1929.1843,1184.4176,2291.9756,2027.1934,-198.54376,2309.0076,1933.6714,-93.71925,2358.4143,1977.7994,-386.77478,2374.3027,1923.1737,-293.0829,2360.5476,2006.7059,-318.8382,2400.4673,1954.5155,-263.86047,2334.7341,2019.9507,-182.06012,2379.6372,1977.8765,-121.637184,1654.724,2384.2034,-526.23755,1596.2432,2251.461,528.0604,1314.7546,1958.3293,-1034.0883,1159.3436,1904.5072,77.94817,1047.5365,2623.9456,-884.7319,952.448,2510.783,320.17435,1073.1417,2770.5295,-851.6904,981.23596,2626.2861,338.45816,729.9316,2706.3691,-976.10016,685.33716,2620.4297,212.66745
2023_03_11_17_44_IMG_4663.JPG,newsitup_down,792.9718,2289.935,-1015.4014,737.3582,2323.2961,-956.8348,727.9103,2313.451,-956.0158,718.25995,2303.1685,-956.92487,766.95,2360.633,-1043.8239,778.59686,2381.5034,-1043.9291,791.0568,2401.9373,-1044.1733,745.6964,2341.9177,-500.69766,840.70685,2468.9563,-872.3617,829.191,2277.5752,-833.9586,867.1168,2327.1572,-935.6024,879.04297,2285.3628,9.54211,1135.3135,2499.021,-832.5375,570.74286,2270.5347,533.95404,1302.7269,2423.0308,-1105.397,629.9682,2471.2263,913.2693,950.97546,2528.131,-1183.6124,660.7721,2524.394,928.67554,851.83685,2544.1636,-1244.5792,690.5876,2528.0884,951.1831,833.0602,2596.8809,-1202.054,689.7099,2508.941,927.09265,863.6166,2568.6694,-1153.8652,1570.8927,1984.1223,296.2109,1690.4624,2139.434,-296.51654,1718.392,1555.2206,593.93713,2032.0076,1727.1543,-359.05603,1878.0287,1909.2399,1526.4586,1999.722,1986.3724,836.4384,1873.0592,1978.413,1621.2272,1970.961,2052.7422,982.3454,1985.264,1927.061,1835.4261,2087.4614,1962.7606,1289.614
2023_03_11_17_44_IMG_4664.JPG,newsitup_down,737.01587,1327.6748,-757.65265,695.84863,1338.4381,-664.05145,694.9294,1326.0127,-663.839,693.91437,1312.822,-663.6588,702.1801,1381.2926,-758.17035,703.71155,1402.7965,-757.88403,706.3517,1424.181,-758.8364,731.11237,1340.813,-168.74138,748.588,1482.9844,-568.706,791.00195,1311.3726,-572.0055,798.7831,1375.8527,-689.7808,1013.19434,1350.4836,450.14716,1029.9573,1515.8413,-611.32416,865.0185,1360.6783,1201.6273,874.88104,1623.1212,-445.06467,749.8702,1363.4608,1856.8383,831.3705,1532.6396,252.50623,715.6285,1386.2745,1977.47,811.0352,1539.6537,308.4564,715.2607,1388.8698,1938.582,848.0183,1531.031,378.26596,733.1369,1387.8617,1847.6412,859.7958,1529.4874,297.2587,1841.7784,1256.6135,385.50983,1888.2927,1371.9725,-386.16882,2242.2102,898.36584,442.70636,2323.4465,920.3381,-526.57404,2463.9163,1260.0833,980.34576,2571.4727,1334.5508,141.30232,2443.8936,1333.9835,1054.2059,2572.0337,1438.4636,222.97588,2675.1416,1258.3228,1262.251,2789.4182,1308.4805,390.14304
2023_03_11_17_44_IMG_4665.JPG,newsitup_down,507.53043,1360.7539,-165.05644,469.65808,1381.6107,-94.21585,472.1834,1377.2346,-94.2038,474.5053,1372.0831,-94.699745,467.02408,1405.2797,-212.78294,465.68524,1420.6017,-212.60255,464.97525,1436.0099,-213.91751,512.7872,1414.5955,241.69072,502.1913,1500.8466,-280.3385,572.4412,1367.8837,-40.24422,567.2737,1405.5819,-188.45068,834.2039,1408.1547,630.87585,794.20984,1635.3203,-480.8815,821.29175,1321.7946,1263.3564,931.0163,1740.1499,-455.68207,631.8817,1355.292,1772.7755,656.55743,1583.1201,165.38084,584.75714,1372.1226,1806.615,575.15924,1543.2722,197.23088,568.4875,1399.916,1831.6649,547.8737,1559.8236,244.16113,586.9462,1400.5062,1776.1387,587.8638,1565.5867,202.58426,1632.42,1451.6752,411.2909,1632.9087,1604.0887,-410.31363,2185.1814,1082.9362,268.8575,2139.0964,1145.1877,-658.1606,2455.8994,1582.7572,630.3399,2485.7795,1673.9252,-438.73703,2422.3552,1684.4183,670.50134,2460.1914,1812.9188,-400.91397,2714.9302,1655.6123,686.2286,2797.757,1653.8923,-408.03656
2023_03_11_17_44_IMG_4666.JPG,newsitup_down,867.6144,1127.393,879.7457,831.2383,1144.4972,1022.4365,835.8488,1142.6208,1022.06866,840.0216,1140.1558,1021.39056,818.7612,1166.6085,854.64624,813.6187,1181.3743,854.6534,808.9425,1196.8287,853.2583,862.57,1191.8027,1548.4342,822.0959,1268.0745,797.0861,920.9418,1146.8324,1058.7799,906.81,1179.1128,842.67316,1145.2776,1263.4053,1871.805,969.9042,1422.3268,499.89136,1214.997,1172.7336,2524.2527,988.6473,1577.9626,485.1592,988.43964,1201.3335,3303.7512,855.54736,1403.5502,1450.3099,919.6102,1207.1122,3306.1218,792.71643,1358.217,1507.391,897.2792,1228.2767,3390.9038,789.56226,1379.4614,1512.5488,923.1021,1238.6504,3312.8508,831.99243,1390.8889,1476.5858,1750.9606,1471.5706,540.9612,1650.7196,1588.9763,-539.48114,2223.9019,1214.4318,177.18529,2132.4883,1247.8035,-1213.7146,2602.1282,1702.1343,-262.0352,2472.7307,1783.6244,-1695.1729,2599.3474,1808.0493,-326.72507,2457.0986,1911.756,-1729.7479,2871.1252,1762.9983,-635.584,2791.3247,1813.4015,-1971.5011
微信图片_20230311211824.png,newsitup_down,82.17893,166.35783,-5.2781696,73.973785,170.0657,-0.8274032,73.53109,170.76457,-0.78099525,73.07199,171.38666,-0.8802481,74.15753,170.2643,-20.555338,73.60074,171.42075,-20.555134,73.12654,172.6036,-20.709663,72.70376,179.67166,33.123646,73.41602,181.10791,-53.97946,86.86954,170.96474,8.1201,86.7688,172.15605,-16.776579,109.611725,185.72466,67.72682,99.3721,200.562,-72.972595,108.9956,169.70326,112.941055,79.649216,190.40771,-89.90558,87.03729,187.93425,111.36526,65.408295,198.78221,-11.283345,81.216095,193.14622,106.49028,60.46489,201.43425,-2.0484242,80.66519,196.13437,113.92466,64.1033,204.29265,-2.80948,82.60162,194.68675,111.41956,67.09349,203.74785,-9.7328825,209.73787,188.38005,54.50421,211.70155,199.6813,-54.38462,270.2988,135.48476,54.6046,274.7897,142.35097,-66.12587,313.08044,194.44455,47.58208,314.90656,204.72379,-55.18563,307.429,206.94221,45.499294,307.82156,220.60811,-54.170437,349.5483,206.0672,17.197878,355.8367,208.60805,-79.60497
微信图片_20230311212042.png,newsitup_down,200.88676,83.152275,25.375607,206.58272,87.14763,15.425012,206.82414,88.37161,15.471473,207.07611,89.62434,15.458257,206.43134,85.86454,28.212442,206.66432,85.85442,28.227934,206.86827,85.85903,28.210583,205.47992,96.70849,-9.940682,205.65799,91.18469,48.723953,196.27057,87.370544,16.445518,196.2462,85.226204,33.5056,180.7897,101.918816,-36.262268,180.55754,89.19755,67.04584,157.10191,64.8547,-2.5321915,154.55627,57.94725,25.766998,176.2129,72.46417,77.65792,171.27345,71.77705,-56.017345,181.79968,72.40552,82.10291,176.80223,72.71609,-64.61312,178.47325,78.88424,76.71269,178.67888,79.47629,-53.57375,176.11665,79.65131,78.08039,175.97171,80.48798,-55.27414,109.54988,93.12044,-34.687122,112.43048,84.65938,34.748917,69.04133,49.307327,-43.257416,69.43368,51.89305,21.602743,38.744476,94.78018,-20.120058,46.125374,88.971565,64.67248,39.663044,104.2946,-17.36018,47.723377,95.860306,68.982185,12.634015,97.91635,-24.364235,21.354706,92.98039,74.20754
